1198,218272
1199,211904
1200,202272
1201,200799
1202,198489
1203,197925
1204,194638
1205,197736
1206,198996
1207,199908
1208,201142
1209,204227
1210,204558
1211,207080
1212,208705
1213,210625
1214,210420
1215,213658
1216,217558
1217,219906
1218,222870
1219,226548
1220,227897
1221,226501
1222,226688
1223,227688
1224,226080
1225,221244
1226,218272
1227,211904
1228,202272
1229,200799
1230,198489
1231,197925
1232,194638
1233,197736
1234,198996
1235,199908
1236,201142
1237,204227
1238,204558
1239,207080
1240,208705
1241,210625
1242,210420
1243,213658
1244,217558
1245,219906
1246,222870
1247,226548
1248,227897
1249,226501
1250,226688
1251,227688
1252,226080
1253,221244
1254,218272
1255,211904
1256,202272
1257,200799
1258,198489
1259,197925
1260,194638
1261,197736
1262,198996
1263,199908
1264,201142
1265,204227
1266,204558
1267,207080
1268,208705
1269,210625
1270,210420
1271,213658
1272,217558
1273,219906
1274,222870
1275,226548
1276,227897
1277,226501
1278,226688
1279,227688
1280,226080
1281,221244
1282,218272
1283,211904
1284,202272
1285,200799
1286,198489
1287,197925
1288,194638
1289,197736
1290,198996
1291,199908
1292,201142
1293,204227
1294,204558
1295,207080
1296,208705
1297,210625
1298,210420
1299,213658
1300,217558
1301,219906
1302,222870
1303,226548
1304,227897
1305,226501
1306,226688
1307,227688
1308,226080
1309,221244
1310,218272
1311,211904
1312,202272
1313,200799
1314,198489
1315,197925
1316,194638
1317,197736
1318,198996
1319,199908
1320,201142
1321,204227
1322,204558
1323,207080
1324,208705
1325,210625
1326,210420
1327,213658
1328,217558
1329,219906
1330,222870
1331,226548
1332,227897
1333,226501
1334,226688
1335,227688
1336,226080
1337,221244
1338,218272
1339,211904
1340,202272
1341,200799
1342,198489
1343,197925
1344,194638
1345,197736
1346,198996
1347,199908
1348,201142
1349,204227
1350,204558
1351,207080
1352,208705
1353,210625
1354,210420
1355,213658
1356,217558
1357,219906
1358,222870
1359,226548
1360,227897
1361,226501
1362,226688
1363,227688
1364,226080
1365,221244
1366,218272
1367,211904
1368,202272
1369,200799
1370,198489
1371,197925
1372,194638
1373,197736
1374,198996
1375,199908
1376,201142
1377,204227
1378,204558
1379,207080
1380,208705
1381,210625
1382,210420
1383,213658
1384,217558
1385,219906
1386,222870
1387,226548
1388,227897
1389,226501
1390,226688
1391,227688
1392,226080
1393,221244
1394,218272
1395,211904
1396,202272
1397,200799
1398,198489
1399,197925
1400,194638
1401,197736
1402,198996
1403,199908
1404,201142
1405,204227
1406,204558
1407,207080
1408,208705
1409,210625
1410,210420
1411,213658
1412,217558
1413,219906
1414,222870
1415,226548
1416,227897
1417,226501
1418,226688
1419,227688
1420,226080
1421,221244
1422,218272
1423,211904
1424,202272
1425,200799
1426,198489
1427,197925
1428,194638
1429,197736
1430,198996
1431,199908
1432,201142
1433,204227
1434,204558
1435,207080
1436,208705
1437,210625
1438,210420
1439,213658
1440,217558
1441,219906
1442,222870
1443,226548
1444,227897
1445,226501
1446,226688
1447,227688
1448,226080
1449,221244
1450,218272
1451,211904
1452,202272
1453,200799
1454,198489
1455,197925
1456,194638
1457,197736
1458,198996
1459,199908
1460,201142
1461,204227
1462,204558
1463,207080
1464,208705
1465,210625
1466,210420
1467,213658
1468,217558
1469,219906
1470,222870
1471,226548
1472,227897
1473,226501
1474,226688
1475,227688
1476,226080
1477,221244
1478,218272
1479,211904
1480,202272
1481,200799
1482,198489
1483,197925
1484,194638
1485,197736
1486,198996
1487,199908
1488,201142
1489,204227
1490,204558
1491,207080
1492,208705
1493,210625
1494,210420
1495,213658
1496,217558
1497,219906
1498,222870
1499,226548
1500,227897
1501,226501
1502,226688
1503,227688
1504,226080
1505,221244
1506,218272
1507,211904
1508,202272
1509,200799
1510,198489
1511,197925
1512,194638
1513,197736
1514,198996
1515,199908
1516,201142
1517,204227
1518,204558
1519,207080
1520,208705
1521,210625
1522,210420
1523,213658
1524,217558
1525,219906
1526,222870
1527,226548
1528,227897
1529,226501
1530,226688
1531,227688
1532,226080
1533,221244
1534,218272
1535,211904
1536,202272
1537,200799
1538,198489
1539,197925
1540,194638
1541,197736
1542,198996
1543,199908
1544,201142
1545,204227
1546,204558
1547,207080
1548,208705
1549,210625
1550,210420
1551,213658
1552,217558
1553,219906
1554,222870
1555,226548
1556,227897
1557,226501
1558,226688
1559,227688
1560,226080
1561,221244
1562,218272
1563,211904
1564,202272
1565,200799
1566,198489
1567,197925
1568,194638
1569,197736
1570,198996
1571,199908
1572,201142
1573,204227
1574,204558
1575,207080
1576,208705
1577,210625
1578,210420
1579,213658
1580,217558
1581,219906
1582,222870
1583,226548
1584,227897
1585,226501
1586,226688
1587,227688
1588,226080
1589,221244
1590,218272
1591,211904
1592,202272
1593,200799
1594,198489
1595,197925
1596,194638
1597,197736
1598,198996
1599,199908
1600,201142
1601,204227
1602,204558
1603,207080
1604,208705
1605,210625
1606,210420
1607,213658
1608,217558
1609,219906
1610,222870
1611,226548
1612,227897
1613,226501
1614,226688
1615,227688
1616,226080
1617,221244
1618,218272
1619,211904
1620,202272
1621,200799
1622,198489
1623,197925
1624,194638
1625,197736
1626,198996
1627,199908
1628,201142
1629,204227
1630,204558
1631,207080
1632,208705
1633,210625
1634,210420
1635,213658
1636,217558
1637,219906
1638,222870
1639,226548
1640,227897
1641,226501
1642,226688
1643,227688
1644,226080
1645,221244
1646,218272
1647,211904
1648,202272
1649,200799
1650,198489
1651,197925
1652,194638
1653,197736
1654,198996
1655,199908
1656,201142
1657,204227
1658,204558
1659,207080
1660,208705
1661,210625
1662,210420
1663,213658
1664,217558
1665,219906
1666,222870
1667,226548
1668,227897
1669,226501
1670,226688
1671,227688
1672,226080
1673,221244
1674,218272
1675,211904
1676,202272
1677,200799
1678,198489
1679,197925
1680,194638
1681,197736
1682,198996
1683,199908
1684,201142
1685,204227
1686,204558
1687,207080
1688,208705
1689,210625
1690,210420
1691,213658
1692,217558
1693,219906
1694,222870
1695,226548
1696,227897
1697,226501
1698,226688
1699,227688
1700,226080
1701,221244
1702,218272
1703,211904
1704,202272
1705,200799
1706,198489
1707,197925
1708,194638
1709,197736
1710,198996
1711,199908
1712,201142
1713,204227
1714,204558
1715,207080
1716,208705
1717,210625
1718,210420
1719,213658
1720,217558
1721,219906
1722,222870
1723,226548
1724,227897
1725,226501
1726,226688
1727,227688
1728,226080
1729,221244
1730,218272
1731,211904
1732,202272
1733,200799
1734,198489
1735,197925
1736,194638
1737,197736
1738,198996
1739,199908
1740,201142
1741,204227
1742,204558
1743,207080
1744,208705
1745,210625
1746,210420
1747,213658
1748,217558
1749,219906
1750,222870
1751,226548
1752,227897
1753,226501
1754,226688
1755,227688
1756,226080
1757,221244
1758,218272
1759,211904
1760,202272
1761,200799
1762,198489
1763,197925
1764,194638
1765,197736
1766,198996
1767,199908
1768,201142
1769,204227
1770,204558
1771,207080
1772,208705
1773,210625
1774,210420
1775,213658
1776,217558
1777,219906
1778,222870
1779,226548
1780,227897
1781,226501
1782,226688
1783,227688
1784,226080
1785,221244
1786,218272
1787,211904
1788,202272
1789,200799
1790,198489
1791,197925
1792,194638
1793,197736
1794,198996
1795,199908
1796,201142
1797,204227
1798,204558
1799,207080
1800,208705
1801,210625
1802,210420
1803,213658
1804,217558
1805,219906
1806,222870
1807,226548
1808,227897
1809,226501
1810,226688
1811,227688
1812,226080
1813,221244
1814,218272
1815,211904
1816,202272
1817,200799
1818,198489
1819,197925
1820,194638
1821,197736
1822,198996
1823,199908
1824,201142
1825,204227
1826,204558
1827,207080
1828,208705
1829,210625
1830,210420
1831,213658
1832,217558
1833,219906
1834,222870
1835,226548
1836,227897
1837,226501
1838,226688
1839,227688
1840,226080
1841,221244
1842,218272
1843,211904
1844,202272
1845,200799
1846,198489
1847,197925
1848,194638
1849,197736
1850,198996
1851,199908
1852,201142
1853,204227
1854,204558
1855,207080
1856,208705
1857,210625
1858,210420
1859,213658
1860,217558
1861,219906
1862,222870
1863,226548
1864,227897
1865,226501
1866,226688
1867,227688
1868,226080
1869,221244
1870,218272
1871,211904
1872,202272
1873,200799
1874,198489
1875,197925
1876,194638
1877,197736
1878,198996
1879,199908
1880,201142
1881,204227
1882,204558
1883,207080
1884,208705
1885,210625
1886,210420
1887,213658
1888,217558
1889,219906
1890,222870
1891,226548
1892,227897
1893,226501
1894,226688
1895,227688
1896,226080
1897,221244
1898,218272
1899,211904
1900,202272
1901,200799
1902,198489
1903,197925
1904,194638
1905,197736
1906,198996
1907,199908
1908,201142
1909,204227
1910,204558
1911,207080
1912,208705
1913,210625
1914,210420
1915,213658
1916,217558
1917,219906
1918,222870
1919,226548
1920,227897
1921,226501
1922,226688
1923,227688
1924,226080
1925,221244
1926,218272
1927,211904
1928,202272
1929,200799
1930,198489
1931,197925
1932,194638
1933,197736
1934,198996
1935,199908
1936,201142
1937,204227
1938,204558
1939,207080
1940,208705
1941,210625
1942,210420
1943,213658
1944,217558
1945,219906
1946,222870
1947,226548
1948,227897
1949,226501
1950,226688
1951,227688
1952,226080
1953,221244
1954,218272
1955,211904
1956,202272
1957,200799
1958,198489
1959,197925
1960,194638
1961,197736
1962,198996
1963,199908
1964,201142
1965,204227
1966,204558
1967,207080
1968,208705
1969,210625
1970,210420
1971,213658
1972,217558
1973,219906
1974,222870
1975,226548
1976,227897
1977,226501
1978,226688
1979,227688
1980,226080
1981,221244
1982,218272
1983,211904
1984,202272
1985,200799
1986,198489
1987,197925
1988,194638
1989,197736
1990,198996
1991,199908
1992,201142
1993,204227
1994,204558
1995,207080
1996,208705
1997,210625
1998,210420
1999,213658
part 1: lumber * trees = 566662
